Date,Customer,TipoDocumento,Num,Producto,Descripcion,Qty,SalesPrice,Amount,Balance,Class,SalesRep,TipoCliente,ID,Month
2025-02-16,ALS Foods,Credit Memo,008-04910,Varios:Promotional Allowance,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,-1.0,27.75,-27.75,3921621.57999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387327,Feb
2025-02-16,El Palacio de los jugos / Delicias Criollas (DIAGO FOOD_MILLER),Credit Memo,008-04911,Varios:Promotional Allowance,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,-1.0,27.75,-27.75,3921593.82999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387328,Feb
2025-02-17,Soriano Brothers PB,Invoice,008-04904,Dry Beans:Dry Beans - Black Beans 50,Dry Black Beans 50 lb,2.0,37.0,74.0,3921667.82999999,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387329,Feb
2025-02-17,Soriano Brothers PB,Invoice,008-04904,Dry Beans:Dry Beans - Small Red Beans 50 lbs.,Small Red Beans 50 lbs,1.0,42.0,42.0,3921709.82999999,Dry Beans,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387330,Feb
2025-02-17,Soriano Brothers PB,Invoice,008-04904,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,17.0,27.85,473.45,3922183.27999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387331,Feb
2025-02-17,Soriano Brothers PB,Invoice,008-04904,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,15.0,26.75,401.25,3922584.52999999,Bulk Rice,Lisset Limpio -020,CAFETERIA y RESTAURANTS,1387332,Feb
2025-02-19,Festival Supermarket,Invoice,008-04912,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,46.5,697.5,3923282.02999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387333,Feb
2025-02-19,Festival Supermarket,Invoice,008-04912,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,15.0,46.5,697.5,3923979.52999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387334,Feb
2025-02-19,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-04913,Arroz a Granel:Largo Fino 50 LB -Bolsa Dos Hermanos.,,10.0,27.85,278.5,3924258.02999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387335,Feb
2025-02-19,El Palacio de los jugos /  Nanos Latin Foods,Invoice,008-04913,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,10.0,26.75,267.5,3924525.52999999,Bulk Rice,Lisset Limpio -020,Cafeteria,1387336,Feb
2025-02-19,Sedanos Supermarkets #34,Invoice,008-04914,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,10.0,40.5,405.0,3924930.52999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387337,Feb
2025-02-19,Sedanos Supermarkets #34,Invoice,008-04914,Arroz Envasado:Parboiled 5KG Dos Hermanos.,6  11lbs,10.0,40.5,405.0,3925335.52999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387338,Feb
2025-02-19,Sedanos Supermarkets #34,Invoice,008-04914,,Discount,,,-8.1,3925327.42999999,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387339,Feb
2025-02-19,Sedanos Supermarkets #24,Invoice,008-04915,Arroz a Granel:Parboiled 50 LB -Bolsa Dos Hermanos.,,6.0,28.25,169.5,3925496.92999999,Bulk Rice,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387340,Feb
2025-02-19,Sedanos Supermarkets #24,Invoice,008-04915,,Discount,,,-3.39,3925493.53999999,,Keila Alfaro-Visvikis,RETAIL SEDANOS,1387341,Feb
2025-02-19,Key Food / Holywood,Invoice,008-04916,Arroz Envasado:Parboiled 1kg Bolsa Dos Hermanos.,.,15.0,19.9,298.5,3925792.03999999,Branded Rice,Keila Alfaro-Visvikis,RETAIL  DSD,1387342,Feb
